公交线路,站点
北京372路公交车路线 怡乐南街公交场站—通州古玩城,"怡乐南街公交场站,通州半壁店,北探小区,李老新村,通州杨庄南口,通州杨庄,新华联锦园,通州杨庄北口,通州北苑路口东,通州西门路口东,通州西大街路口西,通州佟麟阁大街,潞河医院,通州果园环岛北,通州果园环岛东,九棵树,杨家洼,杨家洼路口南,云景东路,云景里,群芳园,大马庄,大马庄南站,地铁万盛东站,通州古玩城北,通州古玩城"
北京373路公交车路线 绿谷雅园小区—鲁谷路衙门口,"绿谷雅园小区,碧桐园小区,锦绣大地,巨山路南口,龚村东口,金隅瑞和园,梁公庵,总参通讯干休所,田村山南路,玉海园,航天部医院,正大路西口,玉泉路口北,八宝山,地铁八宝山站,鲁谷西站,焦家坟路口东,永乐西小区,鲁谷路衙门口"
北京374路公交车路线 北京西站—颐和园新建宫门,"北京西站,公主坟南,公主坟北,玉渊潭西门,航天桥北,花园桥南,紫竹桥南,紫竹桥北,万寿寺,为公桥,苏州桥南,万泉庄,人民大学西门,北京市地震局,海淀桥西,六郎庄,柳浪游泳场,六郎庄西口,颐和园新建宫门"
北京375路公交车路线 西直门北—东北旺中路,"西直门北,地铁西直门站,高梁桥,交大东路,北京交通大学东门,交大东路北口,明光村西站,明光桥北,蓟门桥,蓟门桥北,学知桥北,北京航空航天大学,成府路口南,成府路口西,北京语言大学,地铁五道口站,五道口,清华园,蓝旗营,中关园北站,清华大学西门,圆明园东路,清华附中,圆明园东门,北京体育大学,正白旗,上地南口,风芳园,马连洼北路东口,菊园东站,东北旺中路南口,东北旺中路"
北京376区间公交车路线 昌平东关—军民路,"昌平东关,中国石油大学,京科苑,振兴路,水关新村南,火炬街北口,昌平永安里(昌平四中),昌平中心公园,昌平西关,昌平西关环岛西(北郝庄),昌平邓庄,昌平旧县,昌平陈庄,红泥沟(龙虎台),南口大堡北站,军民路"
北京376路公交车路线 昌平东关—南口北站,"昌平东关,中国石油大学,京科苑,振兴路,水关新村南,火炬街北口,昌平永安里(昌平四中),昌平中心公园,昌平西关,昌平西关环岛西(北郝庄),昌平邓庄,昌平旧县,昌平陈庄,红泥沟(龙虎台),南口大堡,南口北站"
北京377路公交车路线 西红门西站—永定门长途汽车站,"西红门西站,郁花园二里,郁花园一里,西红门南站,西红门北站,九龙山庄,新发地桥北,世界花卉大观园,恋日家园,公益西桥北,地铁公益西桥站,城南嘉园,城南嘉园北,嘉园三里,嘉园三里北,嘉园二里西门,嘉园一里,翠林小区,右安门外,右安门,右安门东,开阳桥东,永定门长途汽车站"
北京378路公交车路线 老君堂北站—左安路,"老君堂北站,老君堂南站,横街子,十八里店,十八里店乡政府,周家庄,十里河居然之家,十里河桥东,十里河桥北,潘家园桥北,华威路北口,华威西里,左安路"
北京379路公交车路线 左家庄—育新小区,"左家庄,三元桥西站,静安庄,西坝河,太阳宫桥,和平东桥北,中日医院,对外经贸大学,惠新东桥南,惠新东桥西,安慧桥东,安慧桥北,炎黄艺术馆,大屯南,豹房,豹房西,洼里南口,中科院地理所,南沟泥河,奥运村西,林萃路口北,澳林春天小区,倚林佳园东门,京师园北门,地铁林萃桥站,龙岗路东口,宝盛里小区,宝盛西里,永泰庄东里,地铁永泰庄站,后屯南路,地铁西小口站,后屯路,育新小区东门,后屯路北口,地铁育新站,育新小区"
北京380路公交车路线 德胜门—慧忠里,"德胜门,安德路西口,后九条,六铺炕,钟楼北桥北,鼓楼外大街南站,鼓楼外大街北站,安华桥南,安贞西里,安贞医院北站,地铁安贞门站,奥体东门,安慧桥北,炎黄艺术馆,慧忠里"
北京381路公交车路线 西红门公交场站—永定门长途汽车站,"西红门公交场站,宏康路西口,地铁西红门站,宏福路,兴海公园,兴海学校,兴海家园,宏盛家园,兴都苑小区,欣旺北大街,新发地桥北,马家楼桥北,玉泉营桥北,菜户营桥东,大观园西,菜户营桥北,白纸坊桥北,椿树馆街,广安门南,广安门内,牛街路口西,菜市口西,南横街路口北,自新路口北,开阳桥北,北京南站,永定门长途汽车站"
北京383路公交车路线 大峪—杨坨,"大峪,新桥大街,城子大街南口,城子,城子职高,三家店西口,龙泉宾馆,三家店中街,三家店后街,曹家沟南,曹家沟,门头沟军庄,灰峪,杨坨"
北京384路公交车路线 西玉河公交场站—中关村一街,"西玉河公交场站,西玉河,大牛坊,丰润东路,丰润东路东口,皇后店南路,小牛坊,航天城北站,辛店,永丰产业基地,永丰路口南,丰滢路口南,赵庄村,百旺新城,西北旺,百望山森林公园,黑山扈,国防大学,地铁北宫门站,坡上村,西苑,西苑医院,海淀公园,中关村东,中关村一街"
北京386路公交车路线 巴沟村—清河营公交场站,"巴沟村,海淀南路西口,海淀南路,海淀黄庄东,知春里,知春里东站,知春路,学知桥北,北京航空航天大学,学院桥东,志新桥西,健翔桥西,健翔桥东,北辰桥西,亚运村,安慧桥东,惠新东桥北,育慧北里,世纪村,育慧东路,姜庄湖,关庄路东口,黄草湾,顾家庄桥南,顾家庄桥北,红军营南路东口,清河营南一街东口,清河营中街东口,水岸南街东口,水岸中街东口,清河营公交场站"
北京387路公交车路线 慧忠路东口—北京西站,"慧忠路东口,秀园,炎黄艺术馆,安慧桥北,奥体东门,安贞里,安贞桥西,安华桥西,马甸桥东,北太平桥西,蓟门桥南,明光桥南,文慧桥南,索家坟,西直门南,阜成门北,北京儿童医院,复兴门南,北京西站"
北京388快车公交车路线 疃里三区—大北窑东,"疃里三区,疃里二区,疃里一区,疃里新村,潞邑西路,小潞邑北站,小潞邑(华龙小区),耿庄桥北,结研所,北京物资学院南站,郎家园,大北窑东"
北京388路公交车路线 疃里三区—大北窑东,"疃里三区,疃里二区,疃里一区,疃里新村,潞邑西路,小潞邑北站,小潞邑(华龙小区),耿庄桥北,结研所,北京物资学院南站,西马庄,八里桥北站,西军庄,杨闸环岛东,杨闸路口西,郎家园,大北窑东"
北京389路公交车路线 鲁谷公交场站—八大处,"鲁谷公交场站,十院,鲁谷路东口,玉泉路口南,玉泉路口北,正大路西口,航天部医院,玉海园,黄家坟,阜玉路口北,畅茜园小区,田村中街,田村西口,什坊院,廖公庄东,廖公庄,廖公庄西,西黄村,西黄村西口,西黄村北站,西下庄南,西下庄北,杏石口,八大处南站,八大处"
北京390路公交车路线 南五里店—西便门,"南五里店,程庄路南口,程庄路,程庄路北口,大井,丰台路口西,岳各庄桥东,六里桥东,莲花池,湾子,达官营,广外关厢,广安门北,西便门"
北京391路公交车路线 地铁园博园站—稻田村南口,"地铁园博园站,杜家坎北,杜家坎南,长辛店北口,长辛店,长辛店南口,北京十中,大宁山庄西门,大宁山庄,高佃村北,高佃村,地铁稻田站北,地铁稻田站南,稻田村北,稻田村,稻田村南,北京农业职业学院,西营,马厂村,稻田村南口"
北京392路公交车路线 西二旗北站—海淀桥东,"西二旗北站,西二旗,安宁庄北路,安宁里,安宁里南站,安宁庄东路南口,清河小营桥西,清河小营桥南,清河,双清路北口,后八家,前八家北站,前八家,清华东路西口,东升园,保福寺桥北,保福寺桥西,中关村一街,中关村西,海淀桥东"
北京393路公交车路线 育新小区—西苑,"育新小区,育新小区北口,邮政研究院,西三旗桥东,西三旗桥西,安宁里,安宁里南站,安宁庄东路南口,清河大楼,上地桥东,上地三街东口,上地西里,上地南口,树村东口,树村,厢黄旗,农大南路西口,肖家河,小清河,骚子营,西苑"
北京394路公交车路线 韩家川南站—北京西站,"韩家川南站,韩家川,韩家川村,韩家川北站,回民公墓,西北旺,百望山森林公园,黑山扈,国防大学,红山口,安河桥,颐和园北宫门,地铁北宫门站,坡上村,西苑北站,西苑,西苑医院,万寿寺,紫竹桥,花园桥北,航天桥,公主坟南,北京西站"
北京395路公交车路线 复兴门南—富丰桥西,"复兴门南,新文化街西口,长椿街路口西,西便门,槐柏树街西口,核桃园,北线阁,南线阁,枣林前街西口,建功北里,白纸坊路口西,南樱桃园路口南,右安门内,右安门西,菜户营桥西,中国戏曲学院,三路居,丽泽桥东,丰益桥西,西管头,前泥洼,游泳场北路东口,东大街南口,丰台火车站,正阳桥东,看丹桥,富丰桥西"
北京396路公交车路线 晋元桥西—隆恩寺,"晋元桥西,黄南苑小区,苹果园南路东口,苹果园中学,苹果园东,地铁苹果园站,金顶南路,金安桥北,首钢小区,模式口西里,高井路口西,石景山高井,黑石头,五里坨,石景山南宫,隆恩寺路,隆恩寺路北口,隆恩寺"
北京397路公交车路线 大鲁店公交场站—四惠枢纽站,"大鲁店公交场站,大鲁店,小鲁店南,小鲁店,黑庄户,万子营路南口,地铁黑庄户站,万子营,双树村,苏家屯,双树村北,双桥农场,双桥农场北站,双桥中路,双桥中学,咸宁侯东站,咸宁侯,东柳,双桥南,双桥西,茶家坟,梆子井,高碑店桥东,四惠东站,四惠枢纽站"
北京398路公交车路线 育新小区—五道口公交场站,"育新小区,育新小区北口,邮政研究院,西三旗桥东,清河小营桥南,清河,马家沟,学知园,石板房,静淑苑,学院路北口,北京语言大学,地铁五道口站,五道口公交场站"
北京399外环公交车路线 石景山科技园—石景山科技园,"石景山科技园,琅山,苹果园小区,苹果园七区,地铁苹果园站北门,金顶街三区,金顶南路,杨庄西,杨庄路西口,古城剧场,古城大院,石景山古城,八角,八角西街,石景山科技馆,八角西街北口,杨庄小区,杨庄路东口,黄南苑小区,苹果园南路东口,西井,实兴大街(石景山科技园管委会),石景山科技园"
北京399内环公交车路线 石景山科技园—石景山科技园,"石景山科技园,实兴大街(石景山科技园管委会),西井,苹果园南路东口,黄南苑小区,杨庄路东口,杨庄小区,八角西街北口,石景山科技馆,八角西街,八角,石景山古城,古城大院,古城剧场,杨庄路西口,杨庄西,金顶街三区,地铁苹果园站北门,苹果园七区,苹果园小区,琅山,石景山科技园"
北京401路公交车路线 东直门枢纽站—南十里居,"东直门枢纽站,东外斜街,左家庄,三元桥西站,三元桥,三元桥东站,四元桥西,京顺路丽都饭店,西八间房,大山子路口南,王爷坟,陈各庄,将台路口北,酒仙桥,酒仙桥南,酒仙桥中心小学,南十里居北站,南十里居"
北京402路公交车路线 祁家坟—北岗子东站,"祁家坟,潘道庙,北京工业大学,北京工业大学北站,平乐园,南磨房,劲松桥东,双井桥南,双井桥北,大北窑南,大北窑北,亮马桥,燕莎桥南,燕莎桥东,安家楼,安家楼东,朝阳公园北门,东风桥东,酒仙桥商场,四街坊,三街坊,电子城小区,驼房营,大陈各庄,东八间房,雍家村,北石家村,北岗子,北岗子东站"
北京403路公交车路线 环行铁道—北京站东,"环行铁道,北京电机总厂,大山子路口东,西八间房,京顺路丽都饭店,四元桥东,四元桥西,三元桥东站,三元桥,三元东桥西,华都饭店,新源南路西口,塔园村,幸福三村,工人体育场,朝阳医院,东大桥路口北,芳草地,芳草地南,永安里路口北,日坛路,北京站东"
北京404路公交车路线 来广营西桥东—东直门枢纽站,"来广营西桥东,来广营路口西,广顺桥南,利泽中街西口,望京花园西区,侯庄路口南,大西洋新城东门,广顺南大街北口,望花路,花家地北里,花家地南里,法制日报社,四元桥西,三元桥东站,三元桥,三元桥西站,左家庄,东直门枢纽站"
北京405路公交车路线 孙河公交场站—四惠枢纽站,"孙河公交场站,兰花苑东路北,兰花苑西路,东郊农场,北皋,东辛店,望京村,大山桥东,大山子路口南,王爷坟,芳园里,芳园里西站,肖君庙,五里沟,麦子店西街,三元庵,燕莎桥南,亮马桥,农业展览馆,白家庄北,白家庄,呼家楼南,光华桥南,大北窑东,郎家园,四惠枢纽站"
北京407路公交车路线 昌平马连店村(龙回苑)—惠新东桥西,"昌平马连店村(龙回苑),昌平马连店南口,龙禧苑二区,北店嘉园,龙禧苑三区路口西,回龙观公交场站,风雅园北,三合庄园,龙华园(风雅园三区),北郊农场桥东,北郊农场桥,京昌路回龙观,西三旗桥南,四拨子,清河小营桥南,亚运村,安慧桥东,惠新东桥西"
北京408路公交车路线 慧忠里—石佛营西里,"慧忠里,炎黄艺术馆,安慧桥北,安慧桥东,惠新东桥西,惠新东桥东,育慧里,望和桥,望和桥东,望京桥西,望京桥东,京顺路丽都饭店,丽都饭店,高家园,将台路口西,酒仙桥,酒仙桥中心小学,南十里居北站,南十里居,星火西路北站,星火西路,豆各庄,豆各庄路口南,石佛营东里,十里堡北区,八里庄北里东站,八里庄北里,高庙,石佛营西里"
北京409路公交车路线 来广营西桥东—阜成门内,"来广营西桥东,来广营路口西,广顺桥南,利泽中街西口,望京花园西区,湖光北街东口,南湖东园,南湖南路北口,南湖南路,南湖西里,望京桥西,望和桥东,望和桥,育慧里,惠新东桥东,育慧南路,中国现代文学馆,对外经贸大学,惠新里,安苑路,安苑东里,奥体东门,地铁安贞门站,安贞医院北站,安贞西里,安华桥北,安华桥南,鼓楼外大街北站,鼓楼外大街南站,钟楼北桥北,鼓楼桥西,德胜门,积水潭桥南,新街口北,护国寺,平安里路口南,西四路口北,白塔寺,阜成门内"
北京410路公交车路线 丽园路公交场站—北京西站南广场,"丽园路公交场站,成庄巷路口,丽园小区,丽园路口北,枣园东巷南口,地铁枣园站,大兴小营,洪村,康顺园小区,高米店,郁花园,西红门南站,西红门北站,九龙山庄,新发地村,新发地桥北,马家楼桥北,玉泉营桥南,玉泉营桥,玉泉营桥北,菜户营桥东,白纸坊桥北,椿树馆街,广安门南,广外关厢,达官营,广外甘石桥,湾子,北京西站南广场"
北京411路公交车路线 小庄—富力又一城,"小庄,红庙路口东,英家坟,慈云寺,东八里庄,十里堡,甘露园小区,青年路南口,民航医院,朝阳路高井,大黄庄桥东,定福庄,第二外国语学院,朝阳路三间房,地铁双桥站,双桥南,东柳,咸宁侯,何家坟,于家围,石槽南路西口,白鹿司东,白鹿司,柏阳景园小区,五方桥西,王四营桥东,五方桥东,朝丰家园北站,朝丰家园,富力又一城"
